JsonType,DateNow,IdInvoice,IdDevice,IdShift,Id_Transaction,InvoiceDate,numResolution,Prefix,TotalWithoutTaxes,TotalTaxes,Subtotal,TotalAdjustments,Total,isVoided,IsElectronic,Tax,items,PaymentMethod,Receipt,Note,PaymentDetails.valuePaid,PaymentDetails.change,Reference.Id_TransactionParent
2,1761587405,63953,104,920,104-1761587405,2025-10-27 11:50:05,123456789,Ferchaz,51.72,8.28,60.0,0,60,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 10, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 51.72, 'tax': 8.28, 'Subtotal': 60.0, 'TotalAdjustment': 0, 'Total': 60, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 60, 'mins': 88, 'liquidacion': 60, 'zona': 1, 'tv': 4, 'calculo_dias': {'2025-10-27': {'formula': 'VehiculosGrandes', 'mins': 88, 'valor': 60}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761587405

--------------------------------------------
Sistema POS No:      Ferchaz-63953
Fecha de expedicion: 2025-10-27 11:50:05
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 10:22:20
Salida:            2025-10-27 11:49:56
Minutos:           87.6
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   51.72   8.28   60.00   

        TOTAL A PAGAR:   $ 60.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 60.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,60,0,101-1761582140
2,1761587433,63954,104,920,104-1761587433,2025-10-27 11:50:33,123456789,Ferchaz,21.55,3.45,25.0,0,25,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 21.55, 'tax': 3.45, 'Subtotal': 25.0, 'TotalAdjustment': 0, 'Total': 25, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 25, 'mins': 48, 'liquidacion': 25, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 48, 'valor': 25}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761587433

--------------------------------------------
Sistema POS No:      Ferchaz-63954
Fecha de expedicion: 2025-10-27 11:50:33
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 11:02:33
Salida:            2025-10-27 11:50:15
Minutos:           47.7
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   21.55   3.45   25.00   

        TOTAL A PAGAR:   $ 25.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 100.00
Cambio:            $  75.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,100,75,101-1761584553
2,1761587531,63955,104,920,104-1761587531,2025-10-27 11:52:11,123456789,Ferchaz,43.1,6.9,50.0,0,50,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 43.1, 'tax': 6.9, 'Subtotal': 50.0, 'TotalAdjustment': 0, 'Total': 50, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 50, 'mins': 78, 'liquidacion': 50, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 78, 'valor': 50}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761587531

--------------------------------------------
Sistema POS No:      Ferchaz-63955
Fecha de expedicion: 2025-10-27 11:52:11
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 10:34:14
Salida:            2025-10-27 11:52:03
Minutos:           77.82
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   43.10   6.90   50.00   

        TOTAL A PAGAR:   $ 50.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 50.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,50,0,101-1761582854
2,1761587889,63956,104,920,104-1761587889,2025-10-27 11:58:09,123456789,Ferchaz,21.55,3.45,25.0,0,25,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 21.55, 'tax': 3.45, 'Subtotal': 25.0, 'TotalAdjustment': 0, 'Total': 25, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 25, 'mins': 7, 'liquidacion': 25, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 7, 'valor': 25}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761587889

--------------------------------------------
Sistema POS No:      Ferchaz-63956
Fecha de expedicion: 2025-10-27 11:58:09
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 11:51:01
Salida:            2025-10-27 11:58:00
Minutos:           6.98
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   21.55   3.45   25.00   

        TOTAL A PAGAR:   $ 25.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 25.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,25,0,101-1761587461
2,1761587959,63957,104,920,104-1761587959,2025-10-27 11:59:19,123456789,Ferchaz,21.55,3.45,25.0,0,25,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 21.55, 'tax': 3.45, 'Subtotal': 25.0, 'TotalAdjustment': 0, 'Total': 25, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 25, 'mins': 20, 'liquidacion': 25, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 20, 'valor': 25}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761587959

--------------------------------------------
Sistema POS No:      Ferchaz-63957
Fecha de expedicion: 2025-10-27 11:59:19
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 11:39:07
Salida:            2025-10-27 11:59:00
Minutos:           19.88
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   21.55   3.45   25.00   

        TOTAL A PAGAR:   $ 25.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 25.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,25,0,101-1761586747
2,1761588202,63958,104,920,104-1761588202,2025-10-27 12:03:22,123456789,Ferchaz,64.66,10.34,75.0,0,75,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 64.66, 'tax': 10.34, 'Subtotal': 75.0, 'TotalAdjustment': 0, 'Total': 75, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 75, 'mins': 125, 'liquidacion': 75, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 125, 'valor': 75}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761588202

--------------------------------------------
Sistema POS No:      Ferchaz-63958
Fecha de expedicion: 2025-10-27 12:03:22
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 09:57:46
Salida:            2025-10-27 12:03:11
Minutos:           125.42
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   64.66   10.34   75.00   

        TOTAL A PAGAR:   $ 75.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 75.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,75,0,101-1761580666
2,1761588380,63959,104,920,104-1761588380,2025-10-27 12:06:20,123456789,Ferchaz,43.1,6.9,50.0,0,50,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 43.1, 'tax': 6.9, 'Subtotal': 50.0, 'TotalAdjustment': 0, 'Total': 50, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 50, 'mins': 66, 'liquidacion': 50, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 66, 'valor': 50}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761588380

--------------------------------------------
Sistema POS No:      Ferchaz-63959
Fecha de expedicion: 2025-10-27 12:06:20
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 10:58:00
Salida:            2025-10-27 12:04:20
Minutos:           66.33
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   43.10   6.90   50.00   

        TOTAL A PAGAR:   $ 50.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 50.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,50,0,101-1761584280
2,1761588549,63960,104,920,104-1761588549,2025-10-27 12:09:09,123456789,Ferchaz,21.55,3.45,25.0,0,25,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 21.55, 'tax': 3.45, 'Subtotal': 25.0, 'TotalAdjustment': 0, 'Total': 25, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 25, 'mins': 12, 'liquidacion': 25, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 12, 'valor': 25}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761588549

--------------------------------------------
Sistema POS No:      Ferchaz-63960
Fecha de expedicion: 2025-10-27 12:09:09
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 11:56:33
Salida:            2025-10-27 12:08:37
Minutos:           12.07
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   21.55   3.45   25.00   

        TOTAL A PAGAR:   $ 25.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 25.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,25,0,101-1761587793
2,1761588568,63961,104,920,104-1761588568,2025-10-27 12:09:28,123456789,Ferchaz,21.55,3.45,25.0,0,25,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 21.55, 'tax': 3.45, 'Subtotal': 25.0, 'TotalAdjustment': 0, 'Total': 25, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 25, 'mins': 47, 'liquidacion': 25, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 47, 'valor': 25}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761588568

--------------------------------------------
Sistema POS No:      Ferchaz-63961
Fecha de expedicion: 2025-10-27 12:09:28
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 11:21:54
Salida:            2025-10-27 12:09:16
Minutos:           47.37
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   21.55   3.45   25.00   

        TOTAL A PAGAR:   $ 25.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 25.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,25,0,101-1761585714
2,1761589454,63962,104,920,104-1761589454,2025-10-27 12:24:14,123456789,Ferchaz,21.55,3.45,25.0,0,25,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 21.55, 'tax': 3.45, 'Subtotal': 25.0, 'TotalAdjustment': 0, 'Total': 25, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 25, 'mins': 12, 'liquidacion': 25, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 12, 'valor': 25}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761589454

--------------------------------------------
Sistema POS No:      Ferchaz-63962
Fecha de expedicion: 2025-10-27 12:24:14
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 12:11:07
Salida:            2025-10-27 12:23:11
Minutos:           12.07
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   21.55   3.45   25.00   

        TOTAL A PAGAR:   $ 25.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 25.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,25,0,101-1761588667
2,1761589894,63963,104,920,104-1761589894,2025-10-27 12:31:34,123456789,Ferchaz,21.55,3.45,25.0,0,25,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 21.55, 'tax': 3.45, 'Subtotal': 25.0, 'TotalAdjustment': 0, 'Total': 25, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 25, 'mins': 46, 'liquidacion': 25, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 46, 'valor': 25}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761589894

--------------------------------------------
Sistema POS No:      Ferchaz-63963
Fecha de expedicion: 2025-10-27 12:31:34
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 11:45:18
Salida:            2025-10-27 12:31:11
Minutos:           45.88
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   21.55   3.45   25.00   

        TOTAL A PAGAR:   $ 25.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 25.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,25,0,101-1761587118
2,1761589949,63964,104,920,104-1761589949,2025-10-27 12:32:29,123456789,Ferchaz,43.1,6.9,50.0,0,50,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 43.1, 'tax': 6.9, 'Subtotal': 50.0, 'TotalAdjustment': 0, 'Total': 50, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 50, 'mins': 87, 'liquidacion': 50, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 87, 'valor': 50}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761589949

--------------------------------------------
Sistema POS No:      Ferchaz-63964
Fecha de expedicion: 2025-10-27 12:32:29
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 11:05:26
Salida:            2025-10-27 12:32:15
Minutos:           86.82
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   43.10   6.90   50.00   

        TOTAL A PAGAR:   $ 50.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 50.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,50,0,101-1761584726
2,1761590038,63965,104,920,104-1761590038,2025-10-27 12:33:58,123456789,Ferchaz,51.72,8.28,60.0,0,60,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 10, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 51.72, 'tax': 8.28, 'Subtotal': 60.0, 'TotalAdjustment': 0, 'Total': 60, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 60, 'mins': 79, 'liquidacion': 60, 'zona': 1, 'tv': 4, 'calculo_dias': {'2025-10-27': {'formula': 'VehiculosGrandes', 'mins': 79, 'valor': 60}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761590038

--------------------------------------------
Sistema POS No:      Ferchaz-63965
Fecha de expedicion: 2025-10-27 12:33:58
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 11:14:35
Salida:            2025-10-27 12:33:54
Minutos:           79.32
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   51.72   8.28   60.00   

        TOTAL A PAGAR:   $ 60.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 60.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,60,0,101-1761585275
2,1761590100,63966,104,920,104-1761590100,2025-10-27 12:35:00,123456789,Ferchaz,21.55,3.45,25.0,0,25,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 21.55, 'tax': 3.45, 'Subtotal': 25.0, 'TotalAdjustment': 0, 'Total': 25, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 25, 'mins': 55, 'liquidacion': 25, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 55, 'valor': 25}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761590100

--------------------------------------------
Sistema POS No:      Ferchaz-63966
Fecha de expedicion: 2025-10-27 12:35:00
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 11:40:00
Salida:            2025-10-27 12:34:50
Minutos:           54.83
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   21.55   3.45   25.00   

        TOTAL A PAGAR:   $ 25.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 25.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,25,0,101-1761586800
2,1761590161,63967,104,920,104-1761590161,2025-10-27 12:36:01,123456789,Ferchaz,51.72,8.28,60.0,0,60,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 10, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 51.72, 'tax': 8.28, 'Subtotal': 60.0, 'TotalAdjustment': 0, 'Total': 60, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 60, 'mins': 120, 'liquidacion': 60, 'zona': 1, 'tv': 4, 'calculo_dias': {'2025-10-27': {'formula': 'VehiculosGrandes', 'mins': 120, 'valor': 60}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761590161

--------------------------------------------
Sistema POS No:      Ferchaz-63967
Fecha de expedicion: 2025-10-27 12:36:01
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 10:35:34
Salida:            2025-10-27 12:35:50
Minutos:           120.27
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   51.72   8.28   60.00   

        TOTAL A PAGAR:   $ 60.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 60.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,60,0,101-1761582934
2,1761590180,63968,104,920,104-1761590180,2025-10-27 12:36:20,123456789,Ferchaz,43.1,6.9,50.0,0,50,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 43.1, 'tax': 6.9, 'Subtotal': 50.0, 'TotalAdjustment': 0, 'Total': 50, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 50, 'mins': 89, 'liquidacion': 50, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 89, 'valor': 50}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761590180

--------------------------------------------
Sistema POS No:      Ferchaz-63968
Fecha de expedicion: 2025-10-27 12:36:20
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 11:07:34
Salida:            2025-10-27 12:36:08
Minutos:           88.57
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   43.10   6.90   50.00   

        TOTAL A PAGAR:   $ 50.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 50.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,50,0,101-1761584854
2,1761590209,63969,104,920,104-1761590209,2025-10-27 12:36:49,123456789,Ferchaz,51.72,8.28,60.0,0,60,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 10, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 51.72, 'tax': 8.28, 'Subtotal': 60.0, 'TotalAdjustment': 0, 'Total': 60, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 60, 'mins': 109, 'liquidacion': 60, 'zona': 1, 'tv': 4, 'calculo_dias': {'2025-10-27': {'formula': 'VehiculosGrandes', 'mins': 109, 'valor': 60}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761590209

--------------------------------------------
Sistema POS No:      Ferchaz-63969
Fecha de expedicion: 2025-10-27 12:36:49
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 10:47:53
Salida:            2025-10-27 12:36:45
Minutos:           108.87
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   51.72   8.28   60.00   

        TOTAL A PAGAR:   $ 60.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 60.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,60,0,101-1761583673
2,1761590236,63970,104,920,104-1761590236,2025-10-27 12:37:16,123456789,Ferchaz,77.59,12.41,90.0,0,90,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 10, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 77.59, 'tax': 12.41, 'Subtotal': 90.0, 'TotalAdjustment': 0, 'Total': 90, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 90, 'mins': 173, 'liquidacion': 90, 'zona': 1, 'tv': 4, 'calculo_dias': {'2025-10-27': {'formula': 'VehiculosGrandes', 'mins': 173, 'valor': 90}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761590236

--------------------------------------------
Sistema POS No:      Ferchaz-63970
Fecha de expedicion: 2025-10-27 12:37:16
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 09:43:48
Salida:            2025-10-27 12:37:12
Minutos:           173.4
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   77.59   12.41   90.00   

        TOTAL A PAGAR:   $ 90.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 90.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,90,0,101-1761579828
